USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
352,277,1712188745,click
189,401,1721095889,purchase
395,98,1714864530,click
951,191,1709072349,click
97,265,1715576607,click
224,495,1719514710,click
8,485,1716821915,click
516,91,1717245104,click
396,159,1717037685,click
280,123,1719365984,click
597,263,1715817692,purchase
738,275,1719862021,click
202,113,1716030039,click
223,252,1709346485,click
544,117,1716357691,click
383,303,1711946735,click
497,88,1716006662,click
307,395,1712005455,click
72,407,1713598859,click
255,119,1712418991,click
418,299,1721275711,click
829,115,1711672073,click
969,40,1704611114,click
372,64,1710200766,click
313,268,1707374398,purchase
914,304,1721135406,click
498,134,1715998677,click
986,333,1711861929,click
21,66,1712585604,click
608,272,1712993605,purchase
556,359,1706272285,click
954,330,1711010010,click
169,233,1716789111,click
17,383,1707326604,click
808,348,1706082462,click
493,409,1716382997,purchase
426,437,1709495215,click
357,389,1710959818,purchase
425,28,1711045731,click
40,17,1718675953,click
903,54,1705294118,click
87,452,1704998587,click
790,498,1720042160,click
566,248,1714390941,click
960,302,1709952338,click
45,319,1714774648,click
86,256,1715027599,click
892,157,1715829512,purchase
252,301,1705962586,click
873,481,1713596754,click
758,206,1708546824,click
57,135,1711543070,click
108,316,1706205822,click
80,198,1714392445,click
784,13,1720890685,click
517,180,1721366548,click
733,131,1710437609,click
282,253,1718044655,click
839,124,1704754617,purchase
9,368,1717337315,click
136,23,1709859070,click
742,329,1712601163,click
666,90,1719777537,click
238,358,1704234124,click
702,290,1715258394,click
797,110,1707382241,click
490,149,1720471294,click
281,11,1705806828,purchase
600,157,1711206773,click
18,297,1712376414,click
207,271,1709881083,click
560,292,1711085273,purchase
877,119,1709613848,click
441,107,1706696853,click
847,471,1717117906,click
960,330,1717512453,click
134,2,1717638095,click
800,306,1720904343,click
532,427,1717583137,click
443,112,1714823518,click
466,16,1720661995,click
113,426,1709516854,click
14,28,1710893185,click
995,278,1717541711,click
491,200,1708146684,click
793,110,1708200374,purchase
727,290,1719569162,click
106,18,1718677755,click
252,434,1720303354,click
70,264,1715981137,click
1,160,1721132892,click
885,429,1709539282,purchase
204,448,1710692346,click
190,481,1708055284,purchase
42,80,1709203646,click
238,481,1710571782,click
282,109,1707336564,click
59,361,1711408206,click
320,74,1712880608,click
845,391,1706821027,click
506,148,1720021287,click
949,494,1717165136,click
938,331,1709264524,click
707,360,1715831214,click
485,485,1714131957,click
908,125,1720166323,click
382,20,1706827878,click
622,140,1716756456,click
659,345,1716647119,click
800,64,1713108777,click
736,443,1720342627,click
600,475,1718921847,click
679,341,1716481341,click
57,295,1720703267,click
42,346,1705546319,click
144,490,1706147058,purchase
629,120,1714422298,click
803,357,1716708828,click
872,317,1707817011,purchase
74,401,1714511668,click
873,153,1713062065,click
681,38,1718426642,click
108,293,1705460671,click
172,360,1715146372,click
114,154,1709123338,click
76,111,1715109792,click
796,339,1705305742,click
608,381,1710361339,click
949,423,1721104290,click
405,261,1716087561,click
292,253,1706858525,purchase
297,12,1713909611,click
716,39,1706924384,click
948,190,1720411326,click
482,224,1715014807,purchase
539,431,1715182783,click
157,78,1706681985,click
94,17,1719324543,click
457,378,1718604901,click
450,494,1704317725,purchase
286,423,1711652795,purchase
160,266,1712651990,click
699,179,1709171982,click
480,327,1715218617,click
646,372,1711012940,click
447,451,1720926457,click
432,393,1711116039,click
700,186,1714071671,click
510,494,1711953706,click
409,155,1711469675,click
40,469,1712564677,purchase
101,188,1713830332,click
441,411,1709813411,click
334,162,1718589900,click
895,34,1717952849,click
645,174,1712025896,click
548,342,1706902588,click
827,352,1714877953,click
442,139,1708758660,purchase
459,391,1718957629,click
705,31,1706724690,click
647,169,1704866198,purchase
584,318,1713646767,click
893,272,1704543988,purchase
407,185,1708135011,purchase
503,376,1710009214,click
916,269,1707293752,click
592,62,1708007491,click
767,19,1717348088,purchase
816,159,1712345926,click
913,354,1705860881,click
163,144,1719219087,click
930,313,1706966212,click
705,88,1707533999,click
490,282,1715565732,purchase
386,223,1708249881,purchase
27,361,1715206908,click
17,104,1707620055,click
421,350,1712471062,click
659,284,1716660384,click
340,436,1707002339,click
147,156,1711809216,click
42,453,1711245267,click
12,225,1706703952,click
376,203,1707985154,purchase
359,413,1719687986,purchase
441,226,1705934205,purchase
135,490,1709587871,click
296,408,1718989413,click
843,360,1708224536,click
426,172,1713347768,purchase
347,170,1709987305,click
54,474,1720834215,click
750,19,1720315941,click
635,33,1718806784,click
927,354,1720226994,click
642,267,1712676884,click
533,95,1719735332,click
909,130,1712077488,purchase
997,77,1714934577,click
700,166,1709437133,click
498,193,1717053493,purchase
385,379,1715996017,click
902,373,1706518724,click
740,431,1721275247,click
559,84,1707813681,purchase
868,158,1715070393,click
749,164,1705406040,click
906,441,1707836042,click
91,462,1709760897,click
895,108,1704946802,click
310,478,1716626485,click
150,13,1708685686,click
639,442,1708202088,purchase
776,153,1719809933,click
987,382,1717592700,click
368,382,1718677502,click
430,120,1720889414,click
938,496,1708360726,purchase
735,31,1708446338,click
166,182,1710525107,click
736,368,1706400176,click
197,324,1717828135,click
532,170,1712251919,purchase
568,30,1713425619,click
347,326,1707200132,click
809,80,1704827657,click
803,335,1714929031,click
789,403,1705386092,click
954,432,1713570400,click
630,71,1708546859,purchase
339,62,1704431960,purchase
533,484,1719482920,purchase
919,193,1704736485,click
147,231,1716598434,click
917,181,1705436569,click
539,374,1719162470,click
94,217,1712904479,click
426,283,1712924984,click
290,83,1711650030,click
968,181,1704528043,click
783,79,1709739795,click
145,196,1706211049,click
904,161,1718562235,purchase
605,258,1704694424,click
677,173,1714155373,purchase
862,444,1708224721,click
222,2,1716133468,click
450,135,1711654161,click
865,407,1713019872,click
540,143,1709195568,purchase
453,113,1709295041,click
52,23,1712234994,click
503,285,1714166954,click
195,237,1715299021,click
927,382,1716511421,purchase
836,495,1708584479,click
63,237,1708886021,click
658,480,1712256580,click
208,99,1720143937,purchase
480,105,1716715675,click
36,339,1704321802,click
628,233,1715385974,purchase
289,352,1710592072,click
679,487,1720184751,click
506,42,1713070154,click
128,393,1708344291,click
506,249,1712889374,click
793,138,1719760949,click
389,445,1716116701,click
686,332,1710274180,click
893,118,1715951064,click
99,90,1713911279,click
32,437,1719119539,click
295,406,1710835036,click
961,69,1717139231,purchase
38,146,1712603296,click
607,455,1706054258,click
344,402,1715505631,click
951,357,1708524596,click
161,251,1718874456,click
514,131,1707021757,click
827,93,1716369315,click
147,77,1710300440,purchase
353,161,1715813247,click
327,398,1716556324,purchase
16,246,1715831854,purchase
28,346,1714586938,click
156,293,1705799831,click
609,214,1715265079,click
414,233,1721318566,click
823,341,1714362566,purchase
470,425,1716094011,click
804,226,1717075409,click
157,50,1718646259,click
630,177,1704607537,click
19,2,1720646109,purchase
941,274,1713897972,click
809,191,1711831766,click
412,7,1704691432,click
566,375,1715439936,click
860,420,1714442248,click
954,365,1705021187,click
119,436,1708357753,click
945,66,1716050694,click
597,144,1716375845,click
826,40,1712079217,click
935,21,1714370804,purchase
526,459,1719211941,click
780,320,1710291170,click
875,316,1719663634,click
626,165,1713441255,purchase
531,300,1705098474,click
650,295,1713868767,purchase
318,389,1710918728,click
866,323,1704067201,click
287,463,1709330346,click
959,244,1717731600,click
694,439,1710062000,click
847,73,1708960045,click
836,63,1713848934,click
290,496,1719834719,click
765,149,1708456642,purchase
511,370,1713152775,click
617,152,1709984987,click
230,116,1713939109,click
219,359,1705427332,click
451,362,1708594397,click
146,209,1708005134,click
168,218,1714619901,click
245,340,1716030585,click
170,450,1721231939,click
847,13,1716805546,click
989,167,1719577661,purchase
181,156,1718142987,purchase
542,233,1713800506,click
944,312,1709350448,click
514,267,1713142513,click
132,240,1718856189,click
320,343,1708856781,click
142,83,1709434145,purchase
77,105,1704368082,click
521,473,1719352870,click
314,394,1719763966,click
938,108,1708493291,purchase
823,469,1704860544,purchase
90,234,1713943421,click
707,384,1715605791,click
815,188,1716066018,purchase
398,310,1716191086,click
125,326,1708577041,click
55,288,1717146245,click
243,274,1717608663,click
723,453,1709048828,click
151,283,1717844730,click
249,387,1719103504,click
773,222,1712467980,click
60,12,1718890639,click
937,459,1711766970,click
243,149,1719302630,click
576,434,1720532350,click
335,474,1719555095,click
66,353,1718541290,click
31,490,1717098607,click
934,25,1715723972,click
282,432,1712725637,click
165,449,1706834396,click
322,482,1720533105,click
796,19,1712455237,purchase
596,80,1706130106,click
982,255,1716740688,click
174,177,1718185103,click
495,411,1710087034,purchase
619,86,1709127453,click
59,429,1707637614,click
605,4,1707354543,click
435,194,1705000801,purchase
210,258,1708433566,click
561,412,1709688904,click
112,343,1714428687,purchase
642,396,1711278807,click
285,55,1718040403,click
9,25,1721408398,click
756,326,1717366396,click
386,494,1720942647,click
682,152,1711012328,click
701,118,1708037125,click
685,182,1709228317,click
335,253,1704888815,click
730,319,1715769807,click
93,116,1713653318,click
921,163,1713840885,purchase
765,392,1708998035,click
741,314,1718944721,click
281,163,1704584003,click
207,151,1711698066,click
583,314,1714773553,click
389,38,1707021824,click
784,389,1713245901,purchase
555,82,1713076251,click
681,149,1715760853,click
174,384,1721523003,click
772,398,1716407220,click
114,388,1707271582,click
294,370,1712357282,click
895,141,1718683622,click
988,466,1712290234,purchase
716,459,1712750045,click
654,43,1720048190,click
338,481,1714254513,click
979,51,1711098956,purchase
525,489,1713531171,click
117,356,1707022598,click
482,95,1717004459,click
985,163,1710813521,click
954,151,1713547996,click
27,37,1713220938,click
351,349,1719485531,click
456,463,1714511970,click
379,249,1708800463,click
10,451,1706056859,click
851,421,1709019372,purchase
337,454,1713720364,purchase
135,130,1711708209,click
858,304,1705162284,click
582,328,1719392311,click
57,234,1706993483,click
754,475,1721420771,click
996,428,1705134606,click
419,268,1713414853,click
972,109,1709536301,click
102,195,1712182790,click
856,307,1707953327,click
820,396,1717850989,click
492,472,1709434764,click
155,440,1720808057,click
148,467,1711060224,click
205,56,1720736212,purchase
570,413,1712672022,click
98,151,1711298949,click
619,167,1712970804,click
740,258,1719395192,click
727,15,1707460822,purchase
248,487,1714128371,click
458,270,1708734075,click
588,299,1708608137,click
97,394,1714503345,click
835,349,1705612135,click
630,38,1711008053,click
45,80,1714111114,purchase
929,492,1710509111,click
131,390,1717418434,click
803,19,1708372358,click
16,18,1717962545,click
257,333,1712162218,purchase
657,238,1718702186,click
193,494,1704541924,click
745,324,1709856353,click
60,495,1717960815,click
602,443,1718984760,purchase
297,467,1710313418,purchase
47,21,1715429075,click
806,457,1715398195,click
767,205,1717931176,purchase
764,492,1716377271,click
45,361,1716687803,click
122,147,1710079712,purchase
383,69,1717041983,click
81,102,1710282613,click
214,207,1711966404,click
468,234,1715191114,purchase
773,424,1710720425,click
484,205,1716212528,click
697,62,1705856981,click
943,214,1720285621,click
3,122,1712959907,purchase
41,47,1721442384,purchase
817,344,1714373006,click
193,97,1718347682,click
769,443,1711392527,click
93,126,1717343678,click
795,6,1719659289,click
383,272,1712968201,click
398,84,1713655324,click
14,165,1705306382,click
209,334,1718621501,purchase
295,211,1713884394,click
338,408,1710064250,click
244,133,1719342798,click
618,351,1713916713,click
50,13,1705514350,click
145,367,1709978886,click
917,27,1717975475,click
523,356,1718900059,purchase
370,280,1712986093,click
421,428,1705285575,click
864,437,1710674650,click
730,331,1718505191,click
449,283,1721428812,purchase
383,118,1713644519,click
383,290,1707965208,click
338,479,1719890848,click
607,327,1711829557,click
631,407,1718504406,click
104,87,1716957368,click
409,209,1715536864,purchase
539,491,1718772035,click
291,46,1711074902,purchase
116,375,1713243017,click
895,283,1712718289,click
398,497,1713428329,purchase
772,154,1705351064,click
939,97,1716878118,click
19,7,1721227414,click
979,92,1717760573,purchase
928,83,1709840313,purchase
898,28,1714829472,click
739,130,1717421702,click
167,273,1709586507,click
600,249,1704415887,click
207,294,1719167254,click
260,85,1713408041,click
667,99,1706073011,purchase
615,68,1721446613,purchase
479,8,1717939264,click
756,381,1716410070,click
169,481,1709057294,click
748,25,1720174121,click
830,76,1714314553,click
921,27,1718119660,click
914,215,1704508762,click
460,253,1715080033,click
233,313,1710918241,click
20,454,1710185248,click
384,274,1715503556,click
691,93,1706397849,click
30,474,1719184906,purchase
131,190,1705512930,click
672,484,1714873335,click
492,204,1712365212,click
720,460,1704330656,click
806,457,1720184574,click
570,124,1712029305,click
113,375,1704490943,click
214,474,1717588228,click
136,236,1713120638,purchase
174,202,1707743032,purchase
498,51,1710445540,purchase
880,134,1715913377,click
397,163,1712536766,click
244,302,1710103279,click
97,397,1713186275,click
441,254,1711549781,purchase
993,158,1712710388,click
148,201,1718946417,purchase
613,449,1720721934,purchase
940,336,1714596995,purchase
527,9,1712352559,purchase
129,5,1710087184,click
286,250,1704116484,purchase
348,216,1718631904,click
907,3,1707407958,purchase
494,247,1710026818,click
672,414,1713253962,click
242,266,1711919597,click
445,332,1718668728,click
706,211,1713236421,click
523,216,1704237901,click
46,270,1719831995,click
764,424,1709206794,click
627,379,1713747461,click
203,72,1705740328,click
31,192,1718897280,click
675,67,1717641300,click
290,30,1713133163,click
219,476,1719997565,click
155,355,1705237578,click
850,148,1704877062,click
151,37,1711004894,click
892,209,1712880421,click
463,366,1715318410,click
625,182,1705061931,click
177,350,1715467210,click
658,288,1706508908,click
569,408,1720270634,click
505,8,1715097581,click
982,78,1719287663,purchase
430,461,1718527737,click
105,151,1714209761,click
478,154,1718291988,click
346,382,1715492468,click
356,34,1721199247,click
330,291,1719719455,click
416,242,1706475640,purchase
462,318,1706805341,click
48,452,1705238947,purchase
77,424,1717541690,click
796,86,1705453591,click
791,328,1707780990,click
848,120,1712453537,click
543,430,1713454703,click
158,390,1720105076,click
230,110,1715712566,click
227,94,1716555493,click
104,256,1716159722,purchase
219,249,1710367858,click
433,298,1715944266,click
459,399,1709326198,click
211,36,1710751062,click
157,50,1710045720,click
841,338,1717051237,purchase
561,291,1714926458,click
24,316,1705630823,click
771,479,1718212140,click
244,78,1718627158,click
619,127,1711995873,click
279,109,1709726217,click
699,363,1711030303,click
86,314,1706023925,click
733,47,1710300377,click
603,315,1719155691,click
919,114,1716685435,purchase
855,333,1719458241,click
738,205,1710832464,click
964,133,1711711271,purchase
27,420,1717086412,click
232,224,1719202792,click
959,169,1704843153,click
945,250,1716386764,click
29,471,1706538629,click
700,153,1716954505,click
12,204,1708952662,click
728,416,1720163005,click
106,351,1721087348,click
42,104,1711967675,click
755,470,1721039639,purchase
657,375,1720132584,purchase
762,473,1714299555,purchase
731,229,1705051740,click
567,407,1719736703,click
262,412,1719053324,click
749,286,1708263836,click
500,73,1712601117,purchase
74,59,1712277771,click
468,55,1717894845,purchase
959,53,1715177398,click
755,105,1712774057,click
614,461,1714513902,click
495,487,1704917595,click
351,380,1718736672,purchase
254,373,1714775982,purchase
65,95,1719390102,click
717,162,1716697421,click
148,63,1714080608,click
500,183,1716715260,click
148,216,1705372108,click
183,101,1712866708,purchase
880,357,1718135561,click
818,53,1713424793,click
972,297,1719283943,click
927,26,1713049922,click
939,325,1712060564,click
888,251,1712152324,click
10,401,1718189408,click
21,322,1720310275,purchase
235,143,1717174138,click
967,350,1711357591,click
974,494,1707389990,click
844,49,1719751186,click
957,51,1708342642,click
865,124,1709129046,click
303,485,1705503674,purchase
707,203,1714129445,purchase
273,185,1712179383,click
934,491,1715784054,purchase
8,398,1717213427,click
102,10,1718064892,click
345,26,1721263772,click
983,75,1705902751,purchase
77,95,1714233344,purchase
241,265,1710793866,click
79,112,1715276427,click
87,57,1709887499,purchase
524,184,1705312979,click
475,456,1714020724,click
15,155,1716447357,purchase
126,290,1704852390,click
934,196,1713053754,click
755,347,1720432849,click
706,274,1707063655,click
160,333,1708198862,click
302,332,1720148775,click
586,32,1705636833,purchase
377,95,1717142993,purchase
980,173,1717123092,click
968,211,1711483524,click
560,288,1716366245,click
108,480,1712042590,click
246,414,1717188847,click
946,455,1719011095,click
279,228,1705835228,click
490,40,1719908369,click
87,347,1710467702,purchase
830,54,1706239236,purchase
304,13,1705629734,click
891,121,1715266155,click
418,17,1710448192,click
235,7,1720969953,purchase
429,252,1708361478,click
98,128,1716821953,click
135,36,1716318455,click
774,220,1709110407,purchase
849,440,1709373241,click
564,7,1711588562,click
884,180,1720072538,click
3,254,1717583663,purchase
927,386,1720880083,purchase
336,347,1720618104,click
992,51,1710249327,click
377,495,1705175255,click
795,193,1711671384,click
991,480,1717559273,click
361,239,1716079581,click
894,296,1707239078,click
51,414,1712575882,purchase
516,297,1707546434,click
359,161,1720613406,purchase
768,243,1709404789,click
190,349,1718971823,purchase
867,304,1704279797,purchase
437,232,1713870554,click
548,15,1705349789,purchase
860,30,1713700463,click
610,168,1713260456,purchase
940,35,1719381639,click
707,18,1717894675,click
182,193,1707379830,click
743,292,1709287910,click
60,98,1706691359,click
495,105,1705832400,purchase
767,466,1712535882,click
310,115,1706956109,click
389,339,1714055446,click
383,428,1716428510,click
866,449,1713646045,click
329,10,1712116210,click
631,270,1705826425,purchase
83,286,1717584582,purchase
482,460,1705883322,click
836,124,1721030748,purchase
304,62,1720560273,click
450,456,1707170328,click
973,479,1704743249,click
392,496,1709102691,click
864,436,1717392950,click
368,295,1711241049,click
522,281,1706854982,click
871,214,1706775222,click
761,496,1710025232,click
962,130,1713007320,click
940,87,1704784345,click
800,444,1721491285,purchase
924,331,1707288723,click
282,147,1708606064,click
290,89,1717643113,click
909,320,1717394012,click
421,387,1707634900,click
978,81,1708757259,click
849,323,1711044523,click
70,149,1710183627,purchase
545,48,1714259818,click
207,368,1706874840,click
405,253,1715520760,click
257,69,1717593820,click
264,37,1709345354,click
423,489,1715928664,click
441,273,1705801713,click
240,326,1720550462,click
826,112,1716115300,click
708,400,1705184488,purchase
50,73,1721081459,click
551,106,1719879767,click
140,409,1714918677,purchase
553,53,1708020127,purchase
476,132,1713537224,click
614,386,1705242580,click
864,331,1715717800,purchase
25,231,1711182718,click
784,382,1705207735,purchase
269,87,1709517317,click
181,39,1709851870,click
504,428,1719371109,click
684,316,1706121212,click
212,130,1704172780,click
140,495,1713580932,click
662,422,1718012453,click
918,425,1704388063,click
995,184,1708350242,purchase
664,450,1704187965,purchase
529,420,1720833528,click
408,143,1718796492,click
591,382,1707138034,click
106,220,1717668774,click
389,281,1705216363,click
544,344,1719939880,click
965,86,1714808436,click
590,253,1707488101,purchase
258,113,1705203853,purchase
456,431,1709654873,click
616,416,1715345682,click
618,248,1704608267,click
815,171,1718983377,click
7,324,1705290479,click
345,477,1715975779,click
879,497,1712768817,purchase
20,319,1721012979,click
808,277,1710603713,click
639,13,1710322805,click
498,108,1711229931,click
588,29,1705978848,click
244,111,1710740209,click
253,97,1705647482,purchase
616,206,1705442656,click
686,93,1717107361,click
481,474,1712276159,click
20,161,1710540437,click
893,142,1706477195,click
206,59,1715731447,click
222,398,1704761021,click
415,121,1716864621,click
652,299,1714207134,purchase
681,438,1704652702,click
234,48,1704394785,click
501,198,1710565113,purchase
561,254,1718651718,click
34,59,1715413399,click
827,390,1706401532,purchase
317,246,1706407762,click
260,159,1709266726,click
196,198,1710871430,click
949,459,1718743168,click
914,444,1717103161,click
390,42,1705116182,click
54,59,1710180836,click
895,217,1711898200,click
553,151,1707395828,click
170,276,1704981834,click
68,82,1716980398,click
564,152,1714897433,click
129,456,1707620618,click
383,288,1717414928,click
329,103,1719090955,click
938,273,1710426879,click
454,169,1708999714,click
758,199,1714689984,purchase
799,261,1720689881,click
930,434,1715464813,click
517,362,1706510032,purchase
200,255,1720944917,click
288,404,1715846368,click
829,80,1705233320,click
309,209,1708242656,click
996,500,1712094297,purchase
70,467,1713021930,purchase
124,321,1714548289,purchase
218,211,1719833228,click
549,45,1705596842,click
792,21,1705076287,click
189,451,1711091979,click
844,212,1710394062,click
216,50,1720669741,click
764,462,1712775620,click
570,381,1711106326,click
581,173,1706979616,click
462,432,1706464877,click
674,454,1708839709,click
653,442,1712652424,click
399,180,1709830575,click
659,73,1712341597,click
130,261,1717686698,click
446,22,1704267326,click
803,334,1715386669,click
876,123,1711394407,click
863,449,1705950744,click
406,408,1705766333,click
597,95,1704781700,click
276,95,1716219201,purchase
786,89,1714271536,click
692,139,1707923821,click
934,105,1719581947,click
984,289,1714015830,click
199,443,1717894333,purchase
786,133,1721127122,click
107,480,1704933497,click
97,41,1715205182,click
951,460,1705555657,click
335,26,1707890394,click
343,86,1707265680,click
155,239,1715929584,click
714,258,1706577772,purchase
371,32,1714109194,click
263,57,1706610359,click
826,244,1710579418,click
43,134,1717654661,click
196,300,1707951536,purchase
788,298,1717045429,click
736,316,1711530388,click
697,227,1706617969,click
153,86,1718781333,click
754,185,1716050981,click
467,330,1706641363,purchase
269,430,1705598574,click
719,409,1715369989,click
588,445,1717890336,click
519,35,1713816639,purchase
892,339,1704666006,click
493,214,1704802852,click
405,396,1707415390,click
619,72,1720348850,click
771,71,1707573900,click
979,31,1714542530,purchase
724,474,1713321429,click
715,369,1705927440,click
200,15,1710709632,click
344,255,1717307833,click
333,188,1708935156,purchase
593,314,1712796142,click
449,20,1711413642,purchase
807,441,1718828273,click
589,468,1718240122,click
914,399,1718105899,click
718,384,1709285908,click
172,370,1713027327,click
470,363,1709502563,click
198,374,1712844635,click
782,413,1719775455,click
840,371,1711363611,click
699,432,1714645770,purchase
662,4,1705415132,click
532,60,1713391298,purchase
767,187,1717219524,click
55,412,1719263112,purchase
157,360,1713703461,click
78,240,1717181982,purchase
418,54,1720022402,click
886,230,1705814085,click
533,31,1710041634,click
525,480,1712483319,click
679,41,1710935442,click
192,340,1704834339,click
882,377,1718001895,click
475,181,1707725826,click
455,96,1710128540,click
116,124,1705096176,click
127,60,1716766265,click
15,426,1707091080,click
247,333,1711103821,click
482,52,1715618703,click
784,168,1719541814,click
963,270,1721252288,click
945,123,1708577109,click
2,77,1718706811,click
54,14,1705888564,click
630,78,1721095753,purchase
882,490,1710678545,click
553,349,1706414747,click
3,352,1713078811,purchase
332,372,1710712410,purchase
86,454,1711956110,click
599,254,1709976712,purchase
945,223,1719765826,click
389,269,1720036288,click
838,223,1705306086,click
646,470,1706756256,click
176,113,1714427978,purchase
671,220,1713924177,click
304,5,1711934641,purchase
524,141,1705334974,click
471,240,1714545384,click
365,342,1718094116,click
41,499,1711012454,purchase
711,51,1710896991,click
361,219,1718666166,purchase
761,235,1715362418,purchase
295,86,1716193932,click
611,134,1710833907,click
291,498,1716551411,click
642,61,1704932370,click
820,54,1704356050,purchase
949,3,1708801129,purchase
163,63,1705787491,click
517,438,1715116076,purchase
978,136,1713631547,click
443,424,1721332786,purchase
575,368,1707797578,click
370,385,1717539399,click
429,124,1710710548,click
115,378,1719769602,click
574,484,1708214921,click
913,259,1704923645,click
108,275,1713078891,purchase
727,217,1717880162,click
372,434,1714314050,click
786,248,1714837684,click
472,245,1708012743,click
888,294,1713282289,purchase
990,213,1710686653,click
563,200,1716004198,click
540,184,1713168997,click
794,256,1720985652,click
706,80,1705110240,click
789,427,1710827924,click
567,376,1716108681,click
652,322,1713621931,click
808,315,1719108079,click
401,474,1710162614,click
107,61,1715636286,click
933,187,1707341836,purchase
922,43,1720981669,click
379,372,1719545465,click
736,492,1709927945,purchase
916,497,1720635380,click
496,41,1718545727,click
290,140,1718435505,click
257,125,1719316991,click
650,462,1704543068,click
631,37,1707755682,click
674,428,1717268600,click
365,454,1707502983,click
224,447,1711799996,click
233,225,1710290423,click
404,75,1704442979,click
165,422,1715361083,click
268,72,1714697172,purchase
809,205,1720742228,purchase
601,61,1713429774,click
660,189,1706992897,click
737,118,1704108573,click
872,274,1714532431,purchase
319,235,1704706000,click
240,241,1715956629,click
330,332,1711553040,click
125,468,1711855653,click
189,377,1704150853,click
358,284,1718843773,click
234,444,1710706869,purchase
999,421,1715081097,click
482,69,1716259062,purchase
436,56,1718826362,click
518,230,1709552588,click
484,284,1705354494,purchase
670,262,1718199937,purchase
827,206,1718356229,click
696,462,1707067859,click
499,289,1719909278,click
727,246,1709182212,click
332,499,1717774534,purchase
269,58,1713585041,click
170,189,1713827137,click
497,47,1718650874,click
692,198,1710289915,click
626,390,1720212999,click
287,79,1720965003,purchase
424,50,1717121478,click
786,414,1708558459,click
761,53,1714816754,click
543,496,1710606999,click
254,42,1708449764,click
879,277,1721211649,click
602,225,1716387086,click
91,105,1710125053,click
754,74,1715211554,click
497,51,1721333334,click
559,445,1708354693,click
986,370,1718415134,click
556,257,1712111418,click
353,286,1711208570,click
924,41,1720792173,click
847,169,1715723927,click
942,445,1713850127,click
831,64,1716540151,click
809,408,1712320370,click
353,410,1708899022,click
516,237,1714777311,click
894,240,1710250597,click
261,70,1710331987,click
953,487,1720894467,click
398,90,1719457866,click
936,344,1713537957,click
63,145,1719829497,click
534,391,1719351137,click
947,299,1719115603,click
189,221,1714734196,click
443,488,1706195934,click
570,262,1711272851,click
801,195,1718325593,purchase
415,429,1720080786,purchase
754,349,1717541769,click
301,197,1713334882,purchase
54,344,1713076678,click
456,258,1717109963,click
208,83,1720752151,click
690,120,1705061808,purchase
560,246,1706873773,click
825,329,1704487257,click
154,342,1709040386,click
193,12,1704450698,click
638,80,1712351436,click
58,172,1706906552,click
441,276,1704260501,click
21,16,1715945269,purchase
711,90,1706915393,click
371,440,1704543454,purchase
400,153,1708344152,purchase
215,24,1718418869,purchase
791,434,1708199341,click
203,149,1708068016,click
317,8,1721454666,click
300,456,1704453923,click
354,47,1707620494,purchase
686,25,1712780934,click
872,308,1719915408,click
368,63,1719547629,click
937,73,1718730440,click
724,61,1714283671,click
658,113,1706014262,click
47,280,1714501480,click
186,475,1713743160,click
567,46,1704925004,purchase
22,27,1718639802,click
472,469,1720311905,click
620,343,1719938450,click
735,448,1716849536,click
183,314,1714074681,click
213,486,1716066541,purchase
292,145,1706079550,click
80,166,1717115851,click
101,31,1712438856,purchase
990,460,1718859241,click
835,156,1716361316,click
494,482,1704132650,click
619,499,1718531114,purchase
142,82,1708231717,click
132,345,1718348547,click
889,429,1711218144,click
556,268,1720891835,purchase
114,352,1717355946,purchase
395,203,1721131884,purchase
686,114,1716655403,click
807,470,1719547994,purchase
392,93,1718230466,click
525,48,1718232192,click
766,339,1719328677,click
371,266,1719555870,purchase
615,304,1719527899,purchase
271,175,1720165450,purchase
918,402,1718227646,click
77,271,1718202015,click
667,366,1715479673,click
167,1,1710280144,click
966,399,1711402877,click
479,110,1710471541,purchase
471,264,1720614577,purchase
672,269,1713523553,click
965,482,1713653942,click
689,55,1711646495,click
962,83,1719488716,click
298,270,1714213210,click
711,107,1711504544,click
294,421,1715203790,click
481,390,1708631199,click
989,344,1708129951,click
392,120,1713699424,purchase
707,399,1715282083,click
215,489,1714259619,click
576,138,1708891135,click
179,294,1705923505,click
501,282,1721205919,purchase
137,400,1719263789,click
615,370,1713282065,click
157,154,1705546267,click
925,352,1716774447,click
226,351,1705223993,click
63,164,1710990106,click
900,180,1710651230,click
832,98,1720581560,click
377,66,1710206485,click
494,465,1706791679,click
242,113,1713945367,click
98,273,1708840734,click
725,37,1716788852,purchase
20,75,1712123899,purchase
788,497,1710231031,click
574,492,1717851878,click
312,139,1717920698,click
537,178,1704959024,click
563,277,1704263303,click
889,265,1714395175,purchase
5,268,1705410654,click
782,113,1713017173,click
341,311,1707906026,click
860,409,1721099134,click
885,352,1718987604,click
175,11,1715862740,click
627,312,1709788978,click
314,435,1712625765,click
47,358,1718002302,click
743,353,1709479291,click
18,410,1706302483,click
898,279,1720931544,purchase
76,48,1704142565,click
669,496,1719339543,click
928,402,1719662359,click
755,276,1712560743,click
156,314,1714371936,click
681,15,1717643169,click
566,369,1712659223,click
454,226,1714665026,click
787,221,1717694923,click
966,237,1706318417,purchase
684,268,1712363657,purchase
734,371,1717664013,click
911,299,1705201189,click
651,293,1706060996,click
145,413,1714456500,purchase
45,241,1706745703,click
